bin_id,population_nearby,rainfall_mm,temperature_c,is_holiday,hours_since_last_collection,previous_fill_percentage,overflow_probability,will_overflow
BIN-0057,3113,5.82,20.4,0,8.7,19.5,0.531,0
BIN-0116,2097,4.38,26.5,0,8.6,89.8,1.0,1
BIN-0044,1863,5.89,22.8,0,7.7,17.0,0.32,0
BIN-0071,4493,5.59,10.2,0,43.9,16.4,1.0,1
BIN-0022,3247,13.26,31.2,0,25.5,93.2,1.0,1
BIN-0038,2863,0.26,28.3,0,14.3,35.2,0.814,0
BIN-0071,4493,1.42,34.0,0,22.1,20.4,1.0,1
BIN-0150,2660,4.21,27.6,0,35.2,11.3,1.0,1
BIN-0147,3499,0.32,28.6,1,16.3,91.2,1.0,1
BIN-0100,4988,5.1,24.3,0,34.4,30.0,1.0,1
BIN-0063,1495,5.85,16.3,0,10.0,6.3,0.259,0
BIN-0090,1304,1.3,17.0,0,5.6,28.3,0.361,0
BIN-0072,879,23.73,23.5,0,10.5,61.0,0.662,0
BIN-0119,4127,2.84,30.0,1,6.7,83.4,1.0,1
BIN-0061,4797,4.52,14.4,0,28.3,54.7,1.0,1
BIN-0008,3419,3.9,31.8,0,8.2,54.8,0.848,0
BIN-0026,3234,2.34,32.9,0,35.9,13.9,1.0,1
BIN-0123,2029,4.81,36.4,0,17.9,80.2,1.0,1
BIN-0138,1995,11.75,30.9,1,22.9,56.5,1.0,1
BIN-0024,2306,5.7,20.8,0,24.7,9.5,0.799,0
BIN-0016,4617,8.18,10.7,1,37.2,98.6,1.0,1
BIN-0048,4514,5.84,28.9,0,22.2,86.5,1.0,1
BIN-0067,1516,2.76,20.9,1,27.1,68.1,1.0,1
BIN-0107,2257,4.99,24.2,0,3.2,92.6,1.0,1
BIN-0119,4127,10.14,27.0,0,23.5,40.5,1.0,1
BIN-0095,4340,0.34,24.4,1,42.4,82.9,1.0,1
BIN-0064,3842,10.78,31.3,0,3.6,37.5,0.515,0
BIN-0126,2737,10.96,23.2,1,34.0,71.6,1.0,1
BIN-0009,630,6.29,30.8,0,39.3,93.8,1.0,1
BIN-0010,2185,0.1,36.3,0,40.4,97.6,1.0,1
BIN-0087,3604,0.78,34.6,0,38.2,80.0,1.0,1
BIN-0057,3113,10.25,14.6,1,45.7,57.4,1.0,1
BIN-0011,1269,7.56,23.5,0,2.9,2.9,0.011,0
BIN-0081,891,6.46,22.4,0,27.4,75.7,1.0,1
BIN-0142,1791,2.07,22.4,1,12.3,68.4,0.972,1
BIN-0085,3599,9.53,16.4,0,21.5,28.4,1.0,1
BIN-0095,4340,2.12,24.5,0,6.3,62.0,0.896,0
BIN-0024,2306,4.96,28.9,0,9.9,11.2,0.312,0
BIN-0133,4248,0.17,42.0,0,23.7,95.3,1.0,1
BIN-0047,1275,2.23,35.0,0,27.4,95.3,1.0,1
BIN-0128,4529,2.61,18.9,0,17.9,38.2,1.0,1
BIN-0109,3742,40.51,32.2,0,47.8,34.3,1.0,1
BIN-0026,3234,4.77,18.5,0,37.5,76.8,1.0,1
BIN-0035,3388,1.22,33.9,1,36.4,0.6,1.0,1
BIN-0123,2029,0.4,23.1,0,7.2,88.2,0.989,1
BIN-0111,2222,0.22,30.5,0,13.2,77.1,1.0,1
BIN-0063,1495,3.2,16.4,0,32.5,12.1,0.671,0
BIN-0050,3652,0.4,23.0,0,41.3,57.8,1.0,1
BIN-0110,1559,0.19,11.1,0,21.7,85.6,1.0,1
BIN-0026,3234,1.84,23.7,1,15.7,90.6,1.0,1
BIN-0055,1521,1.11,26.8,1,35.9,66.8,1.0,1
BIN-0134,1163,1.65,32.2,1,35.3,69.5,1.0,1
BIN-0083,4061,1.78,18.2,1,26.6,30.0,1.0,1
BIN-0062,2481,1.53,17.4,0,31.2,50.6,1.0,1
BIN-0060,661,9.53,25.1,0,3.9,21.2,0.203,0
BIN-0044,1863,8.74,29.6,0,20.3,98.5,1.0,1
BIN-0112,3814,0.56,29.0,0,15.8,70.4,1.0,1
BIN-0030,2028,16.11,32.6,0,6.4,16.9,0.372,0
BIN-0088,2954,4.77,9.6,0,40.1,41.7,1.0,1
BIN-0034,1146,0.54,20.5,0,43.3,50.4,0.937,1
BIN-0149,1198,8.02,10.1,0,6.3,27.9,0.467,0
BIN-0026,3234,10.44,12.7,0,15.5,93.6,1.0,1
BIN-0137,4243,17.05,16.9,0,16.7,81.7,1.0,1
BIN-0042,3324,5.32,26.0,0,11.0,52.1,0.927,1
BIN-0115,3229,0.74,33.0,0,11.0,9.3,0.453,0
BIN-0025,689,7.23,23.2,0,21.0,73.3,0.93,1
BIN-0044,1863,7.09,9.7,0,21.4,3.6,0.495,0
BIN-0066,1775,11.99,9.0,0,33.0,49.8,1.0,1
BIN-0039,2561,6.15,18.7,0,45.5,30.4,1.0,1
BIN-0113,3657,0.33,30.8,0,9.0,49.8,0.87,0
BIN-0100,4988,2.34,24.2,0,30.4,83.5,1.0,1
BIN-0071,4493,0.69,24.4,0,23.4,25.3,1.0,1
BIN-0062,2481,12.08,22.2,0,21.3,85.0,1.0,1
BIN-0010,2185,2.63,22.1,0,26.6,40.1,1.0,1
BIN-0125,3802,0.11,24.3,0,28.7,70.6,1.0,1
BIN-0064,3842,5.06,23.1,0,16.3,58.8,1.0,1
BIN-0060,661,2.12,13.9,1,43.3,3.3,0.489,0
BIN-0125,3802,7.6,8.4,0,4.0,3.0,0.216,0
BIN-0118,3193,25.33,31.5,0,42.3,86.5,1.0,1
BIN-0039,2561,11.51,15.6,0,32.0,5.3,1.0,1
BIN-0134,1163,3.06,25.9,0,8.9,97.8,1.0,1
BIN-0036,2935,1.07,20.1,0,6.1,23.6,0.434,0
BIN-0073,992,18.19,29.8,0,26.4,80.5,1.0,1
BIN-0110,1559,4.07,23.6,0,25.9,29.7,0.768,0
BIN-0049,534,10.05,33.9,0,36.5,71.7,0.98,1
BIN-0053,4443,5.06,16.8,0,40.6,63.5,1.0,1
BIN-0127,1806,0.49,33.5,0,44.0,37.9,1.0,1
BIN-0043,3112,0.58,19.0,0,8.1,95.1,1.0,1
BIN-0005,4926,1.27,24.8,0,22.8,27.8,1.0,1
BIN-0005,4926,14.28,18.6,0,30.1,33.8,1.0,1
BIN-0028,2399,8.04,30.3,0,11.2,17.7,0.537,0
BIN-0101,706,14.92,28.5,0,43.3,31.7,0.675,0
BIN-0076,564,12.48,38.7,0,32.8,88.0,1.0,1
BIN-0080,1995,15.72,15.6,0,30.0,83.1,1.0,1
BIN-0078,2527,5.33,27.9,0,38.6,19.9,1.0,1
BIN-0083,4061,1.27,14.7,0,25.7,37.8,1.0,1
BIN-0076,564,0.76,17.0,0,37.8,37.7,0.623,0
BIN-0089,4145,2.67,30.8,0,40.7,26.7,1.0,1
BIN-0002,4272,6.91,31.0,0,32.9,40.7,1.0,1
BIN-0021,2547,0.92,25.4,1,3.6,46.1,0.553,0
BIN-0070,1576,2.73,33.6,0,37.3,90.4,1.0,1
BIN-0051,2455,2.42,11.2,0,7.3,29.8,0.45,0
BIN-0013,2933,0.72,18.0,0,21.7,17.2,0.868,0
BIN-0077,3068,1.47,28.2,0,19.7,11.0,0.758,0
BIN-0006,3944,0.56,35.7,1,11.1,20.8,0.872,0
BIN-0009,630,3.17,25.9,0,6.7,3.6,0.089,0
BIN-0063,1495,17.47,16.8,0,39.4,1.0,0.752,0
BIN-0097,1002,3.94,23.1,0,26.0,57.9,0.919,1
BIN-0033,4390,1.49,20.2,0,32.6,61.5,1.0,1
BIN-0009,630,7.79,28.5,0,45.5,67.5,0.951,1
BIN-0092,3273,6.71,16.8,0,34.1,75.6,1.0,1
BIN-0068,837,2.27,31.0,0,25.2,59.3,0.815,0
BIN-0025,689,10.31,17.4,0,24.4,43.9,0.637,0
BIN-0122,2163,2.27,44.2,0,43.2,31.8,1.0,1
BIN-0002,4272,1.78,21.7,0,38.9,18.3,1.0,1
BIN-0142,1791,11.06,18.6,0,27.0,12.5,0.742,0
BIN-0023,1475,6.43,25.1,0,16.6,51.6,0.869,0
BIN-0093,2070,2.0,9.6,0,2.8,71.8,0.769,0
BIN-0116,2097,6.66,17.7,0,43.1,17.9,1.0,1
BIN-0073,992,9.63,16.2,1,2.5,5.1,0.094,0
BIN-0008,3419,6.91,31.2,0,45.0,52.7,1.0,1
BIN-0003,3592,2.99,15.4,0,24.2,48.2,1.0,1
BIN-0108,2178,8.11,35.6,0,16.6,0.4,0.42,0
BIN-0130,1782,3.25,28.4,0,30.9,20.2,0.784,0
BIN-0084,2778,0.5,20.7,0,19.1,48.1,1.0,1
BIN-0006,3944,0.01,11.9,0,33.5,52.9,1.0,1
BIN-0009,630,8.89,20.0,0,33.9,76.3,1.0,1
BIN-0145,2136,2.12,6.1,0,43.0,84.6,1.0,1
BIN-0148,3652,10.37,21.2,0,37.0,97.0,1.0,1
BIN-0128,4529,0.89,20.9,0,37.6,95.0,1.0,1
BIN-0033,4390,0.46,18.1,0,46.9,82.0,1.0,1
BIN-0135,2498,15.7,24.1,0,16.2,17.5,0.682,0
BIN-0141,2353,0.59,9.6,0,27.7,54.2,1.0,1
BIN-0150,2660,3.09,33.4,1,13.7,6.7,0.641,0
BIN-0123,2029,5.33,29.1,0,36.8,47.9,1.0,1
BIN-0045,1978,0.92,17.8,0,47.8,10.1,1.0,1
BIN-0035,3388,3.97,17.3,0,6.3,60.2,0.855,0
BIN-0086,700,9.14,39.9,0,18.2,62.6,0.751,0
BIN-0011,1269,22.74,25.6,0,33.4,59.0,1.0,1
BIN-0102,1984,2.1,38.2,0,37.1,11.9,0.785,0
BIN-0078,2527,0.14,34.5,0,45.8,91.3,1.0,1
BIN-0134,1163,1.43,26.1,0,16.2,85.4,1.0,1
BIN-0075,4384,4.22,33.6,1,20.1,84.4,1.0,1
BIN-0028,2399,0.27,30.4,1,21.1,97.0,1.0,1
BIN-0128,4529,2.69,20.0,0,32.2,39.0,1.0,1
BIN-0010,2185,7.37,44.6,0,6.7,96.3,1.0,1
BIN-0135,2498,2.46,32.3,0,10.7,70.4,1.0,1
BIN-0069,1378,1.49,13.8,0,29.1,86.4,1.0,1
BIN-0043,3112,11.83,17.3,0,17.7,13.4,0.806,0
BIN-0023,1475,8.54,24.2,0,8.0,23.6,0.36,0
BIN-0009,630,3.92,34.4,0,22.0,21.6,0.343,0
BIN-0008,3419,9.36,14.6,0,29.8,73.9,1.0,1
BIN-0067,1516,4.04,32.9,0,38.7,19.0,0.853,0
BIN-0124,2538,1.01,24.7,0,28.5,64.6,1.0,1
BIN-0100,4988,1.79,19.1,0,41.7,40.7,1.0,1
BIN-0096,1528,9.37,23.3,0,24.8,10.6,0.517,0
BIN-0006,3944,1.31,1.4,0,39.6,10.9,1.0,1
BIN-0009,630,2.79,34.0,0,6.7,61.8,0.658,0
BIN-0142,1791,1.64,23.8,1,43.4,10.8,1.0,1
BIN-0044,1863,4.11,35.3,0,14.8,74.9,0.996,1
BIN-0124,2538,15.5,27.2,0,21.9,70.0,1.0,1
BIN-0148,3652,2.61,20.5,0,7.8,45.5,0.702,0
BIN-0075,4384,3.61,20.3,0,21.2,52.5,1.0,1
BIN-0090,1304,7.83,20.0,0,44.9,4.5,0.735,0
BIN-0135,2498,3.48,37.4,0,29.3,33.3,1.0,1
BIN-0100,4988,6.38,34.7,0,9.7,67.0,1.0,1
BIN-0100,4988,6.09,28.3,0,38.8,42.8,1.0,1
BIN-0133,4248,4.54,11.3,0,3.4,29.6,0.379,0
BIN-0045,1978,0.54,33.8,0,21.6,30.8,0.733,0
BIN-0116,2097,6.05,32.2,0,37.2,3.9,0.931,1
BIN-0122,2163,1.99,22.4,0,12.6,44.5,0.689,0
BIN-0081,891,2.3,19.9,0,11.2,10.8,0.226,0
BIN-0033,4390,12.61,14.5,0,2.1,11.0,0.118,0
BIN-0081,891,5.52,27.1,0,16.5,3.0,0.22,0
BIN-0071,4493,11.47,29.3,1,31.9,35.1,1.0,1
BIN-0140,4263,2.14,24.5,0,6.0,78.1,1.0,1
BIN-0028,2399,1.26,19.9,0,17.6,73.3,1.0,1
BIN-0111,2222,2.14,24.6,0,27.0,5.4,0.793,0
BIN-0103,1363,16.76,33.8,0,20.6,59.3,0.921,1
BIN-0052,2085,8.17,16.9,0,27.6,45.1,1.0,1
BIN-0094,3190,6.26,36.7,0,43.9,18.0,1.0,1
BIN-0108,2178,4.25,37.0,0,41.3,85.8,1.0,1
BIN-0080,1995,0.03,19.1,0,24.8,25.6,0.73,0
BIN-0022,3247,3.38,7.8,0,43.6,21.2,1.0,1
BIN-0116,2097,0.41,27.5,0,41.9,54.6,1.0,1
BIN-0052,2085,11.76,29.2,0,6.9,32.9,0.474,0
BIN-0094,3190,12.08,17.3,0,33.6,47.8,1.0,1
BIN-0134,1163,1.95,31.7,0,25.7,45.1,0.773,0
BIN-0082,4974,4.47,19.7,0,42.0,94.4,1.0,1
BIN-0123,2029,5.52,38.3,0,42.5,65.1,1.0,1
BIN-0139,3804,4.84,26.2,0,44.7,28.6,1.0,1
BIN-0067,1516,4.84,13.3,0,32.0,89.0,1.0,1
BIN-0083,4061,3.05,23.1,1,17.4,98.3,1.0,1
BIN-0037,1100,5.75,28.0,0,39.7,63.3,1.0,1
BIN-0149,1198,1.23,38.5,0,7.2,64.6,0.727,0
BIN-0051,2455,4.59,29.7,0,46.9,54.4,1.0,1
BIN-0115,3229,3.86,16.0,0,11.8,37.5,0.709,0
BIN-0102,1984,0.61,31.8,0,33.7,57.0,1.0,1
BIN-0085,3599,9.19,32.1,0,30.6,16.9,1.0,1
BIN-0083,4061,13.47,18.1,0,5.6,62.8,0.859,0
BIN-0142,1791,0.18,34.2,1,12.9,26.6,0.596,0
BIN-0007,3671,4.59,19.7,1,17.5,44.6,1.0,1
BIN-0073,992,1.29,28.5,0,37.1,4.6,0.452,0
BIN-0120,1863,7.92,18.6,0,3.5,43.9,0.544,0
BIN-0044,1863,0.66,33.0,0,40.4,47.0,1.0,1
BIN-0005,4926,0.9,25.3,0,36.1,16.9,1.0,1
BIN-0030,2028,11.04,30.0,0,41.5,30.9,1.0,1
BIN-0026,3234,3.77,20.8,0,14.8,5.5,0.561,0
BIN-0072,879,1.54,26.3,0,18.4,66.3,0.776,0
BIN-0037,1100,4.86,21.8,1,23.2,76.3,1.0,1
BIN-0137,4243,0.3,9.0,0,10.4,21.9,0.661,0
BIN-0107,2257,2.71,17.6,0,37.0,24.6,1.0,1
BIN-0144,3957,4.45,22.0,0,31.5,9.0,1.0,1
BIN-0017,3404,0.32,29.5,0,37.2,90.6,1.0,1
BIN-0143,4081,13.17,19.8,0,10.5,52.0,1.0,1
BIN-0104,3290,11.78,49.6,0,41.4,1.5,1.0,1
BIN-0070,1576,0.06,18.0,0,15.0,98.8,1.0,1
BIN-0076,564,11.58,15.4,0,35.3,85.3,1.0,1
BIN-0037,1100,5.23,18.8,0,24.2,51.7,0.788,0
BIN-0144,3957,3.4,43.5,0,19.4,16.0,0.922,1
BIN-0117,3560,11.8,28.8,0,2.7,47.9,0.483,0
BIN-0124,2538,3.5,20.0,0,46.5,69.8,1.0,1
BIN-0130,1782,6.01,21.9,1,8.7,20.9,0.41,0
BIN-0024,2306,3.74,17.8,0,46.9,33.0,1.0,1
BIN-0105,1063,0.95,27.3,0,32.7,15.8,0.494,0
BIN-0084,2778,0.71,24.3,0,14.3,59.6,0.89,0
BIN-0089,4145,7.36,21.1,0,28.5,32.6,1.0,1
BIN-0030,2028,0.28,22.2,0,30.7,16.4,0.814,0
BIN-0015,3885,11.39,23.1,0,33.1,52.1,1.0,1
BIN-0149,1198,1.31,30.8,0,29.3,93.6,1.0,1
BIN-0083,4061,4.56,20.4,0,5.7,67.2,1.0,1
BIN-0037,1100,4.49,34.2,0,12.1,63.7,0.85,0
BIN-0091,3231,0.15,35.7,1,15.7,19.0,1.0,1
BIN-0054,3573,7.11,17.5,0,21.4,92.6,1.0,1
BIN-0146,4196,7.59,16.6,0,28.4,36.2,1.0,1
BIN-0076,564,5.82,38.0,0,8.9,46.1,0.506,0
BIN-0086,700,17.93,30.5,0,5.5,61.8,0.77,0
BIN-0005,4926,4.23,18.9,0,6.6,60.6,0.949,1
BIN-0002,4272,10.24,16.5,0,38.9,94.6,1.0,1
BIN-0084,2778,5.67,37.1,0,41.2,37.7,1.0,1
BIN-0011,1269,0.72,22.4,0,25.3,16.4,0.483,0
BIN-0150,2660,6.19,25.0,0,14.1,8.7,0.531,0
BIN-0145,2136,0.26,11.6,0,21.2,30.5,0.763,0
BIN-0136,3945,8.97,18.9,1,36.8,7.6,1.0,1
BIN-0105,1063,5.89,18.9,1,42.5,74.8,1.0,1
BIN-0074,2562,14.73,21.1,0,25.9,39.1,1.0,1
BIN-0117,3560,6.37,27.2,0,31.6,90.8,1.0,1
BIN-0025,689,1.65,19.5,0,4.3,18.8,0.251,0
BIN-0139,3804,2.55,19.7,0,10.7,61.4,0.912,1
BIN-0013,2933,0.41,20.3,0,10.4,34.7,0.6,0
BIN-0101,706,4.07,32.9,0,15.1,13.7,0.268,0
BIN-0075,4384,0.5,34.0,0,44.6,5.3,1.0,1
BIN-0098,4993,3.11,29.5,0,19.1,50.5,1.0,1
BIN-0092,3273,7.03,31.5,0,34.1,10.0,1.0,1
BIN-0149,1198,0.4,18.7,1,18.1,51.2,0.855,0
BIN-0063,1495,11.6,23.6,0,24.1,83.4,1.0,1
BIN-0117,3560,2.84,27.6,0,23.4,50.5,1.0,1
BIN-0130,1782,13.87,26.0,0,31.1,17.0,0.871,0
BIN-0028,2399,0.89,34.5,1,20.3,46.2,1.0,1
BIN-0006,3944,0.68,18.1,0,33.2,21.4,1.0,1
BIN-0008,3419,2.08,17.6,1,39.7,67.1,1.0,1
BIN-0095,4340,0.08,33.6,0,2.2,15.8,0.242,0
BIN-0138,1995,19.09,16.1,0,24.0,21.3,0.809,0
BIN-0139,3804,4.54,15.3,0,5.5,74.2,0.961,1
BIN-0046,3056,6.1,16.9,0,13.3,6.3,0.515,0
BIN-0120,1863,0.96,8.2,0,38.7,65.4,1.0,1
BIN-0041,2541,0.82,33.0,0,28.2,96.2,1.0,1
BIN-0110,1559,0.73,35.3,0,41.1,42.1,1.0,1
BIN-0021,2547,8.86,25.0,0,30.0,78.1,1.0,1
BIN-0086,700,0.14,31.9,0,34.8,4.1,0.321,0
BIN-0010,2185,11.27,20.1,1,46.3,31.4,1.0,1
BIN-0009,630,4.82,31.0,0,21.8,99.4,1.0,1
BIN-0101,706,4.32,27.1,0,17.1,25.1,0.447,0
BIN-0081,891,1.7,20.9,0,34.9,55.3,0.864,0
BIN-0101,706,0.3,22.2,0,29.9,58.4,0.834,0
BIN-0056,3961,2.05,24.7,0,36.9,88.8,1.0,1
BIN-0010,2185,2.75,27.9,0,25.4,30.6,0.853,0
BIN-0125,3802,5.23,31.8,0,25.4,82.4,1.0,1
BIN-0140,4263,0.59,30.7,0,30.8,60.9,1.0,1
BIN-0150,2660,8.12,23.3,0,45.8,48.0,1.0,1
BIN-0100,4988,4.18,20.3,0,24.2,50.3,1.0,1
BIN-0150,2660,0.53,27.3,1,25.2,77.5,1.0,1
BIN-0072,879,4.18,22.4,0,3.8,37.9,0.394,0
BIN-0017,3404,6.14,23.5,1,2.7,32.5,0.471,0
BIN-0146,4196,9.1,20.4,0,7.7,49.6,0.881,0
BIN-0023,1475,3.31,6.1,0,21.7,94.6,1.0,1
BIN-0140,4263,5.2,23.6,0,40.9,91.8,1.0,1
BIN-0141,2353,2.44,23.4,0,8.0,13.1,0.265,0
BIN-0056,3961,2.44,29.8,0,35.4,47.2,1.0,1
BIN-0031,3702,4.87,35.4,0,47.3,13.8,1.0,1
BIN-0108,2178,18.42,24.4,0,5.6,95.5,1.0,1
BIN-0106,4691,4.08,20.8,0,4.1,90.6,1.0,1
BIN-0086,700,3.0,20.4,0,6.1,76.6,0.794,0
BIN-0125,3802,4.81,15.1,0,6.2,88.9,1.0,1
BIN-0005,4926,3.86,27.1,0,31.0,0.7,1.0,1
BIN-0115,3229,1.36,23.9,0,35.7,77.3,1.0,1
BIN-0095,4340,4.47,55.5,0,40.6,8.4,1.0,1
BIN-0132,4913,13.35,20.9,0,8.4,20.9,0.643,0
BIN-0051,2455,12.57,15.4,0,18.4,91.0,1.0,1
BIN-0048,4514,8.37,27.1,0,47.7,18.1,1.0,1
BIN-0097,1002,13.88,27.8,0,2.6,78.1,0.875,0
BIN-0133,4248,1.16,17.2,0,6.5,63.6,0.912,1
BIN-0115,3229,3.96,22.9,0,36.8,64.1,1.0,1
BIN-0062,2481,0.66,19.1,0,19.1,98.9,1.0,1
BIN-0100,4988,2.16,38.3,0,8.6,45.9,0.933,1
BIN-0011,1269,12.01,25.8,0,34.3,79.3,1.0,1
BIN-0094,3190,13.08,32.3,0,15.8,21.1,0.775,0
BIN-0042,3324,3.55,18.1,0,22.2,17.2,1.0,1
BIN-0026,3234,6.2,31.1,0,18.0,34.9,0.994,1
BIN-0110,1559,3.88,23.1,0,10.4,13.9,0.296,0
BIN-0047,1275,2.79,25.8,0,17.0,14.5,0.387,0
BIN-0010,2185,4.37,32.3,1,17.8,70.5,1.0,1
BIN-0116,2097,1.22,30.1,1,40.9,41.7,1.0,1
BIN-0064,3842,0.52,29.2,0,14.8,71.8,1.0,1
BIN-0008,3419,0.59,18.3,0,27.4,62.1,1.0,1
BIN-0096,1528,3.46,28.1,0,3.2,26.0,0.349,0
BIN-0122,2163,4.67,36.6,0,4.1,79.7,0.848,0
BIN-0084,2778,2.03,29.8,0,31.1,92.2,1.0,1
BIN-0016,4617,5.05,32.9,0,3.7,10.2,0.268,0
BIN-0013,2933,1.06,12.5,0,28.9,99.4,1.0,1
BIN-0011,1269,11.93,22.6,0,6.9,55.9,0.686,0
BIN-0036,2935,2.08,42.5,0,33.6,79.0,1.0,1
BIN-0069,1378,1.24,28.0,0,10.7,27.6,0.377,0
BIN-0087,3604,4.92,29.4,0,24.5,65.5,1.0,1
BIN-0028,2399,5.43,26.3,0,16.8,29.6,0.74,0
BIN-0083,4061,1.52,38.7,0,9.2,98.5,1.0,1
BIN-0149,1198,5.63,28.4,0,30.2,81.0,1.0,1
BIN-0021,2547,1.41,22.3,0,9.4,19.7,0.48,0
BIN-0094,3190,5.54,21.8,0,21.9,40.1,1.0,1
BIN-0032,4056,6.4,32.9,0,16.5,84.4,1.0,1
BIN-0127,1806,4.21,32.0,1,30.7,56.3,1.0,1
BIN-0014,1684,8.79,12.7,0,47.3,1.7,0.966,1
BIN-0011,1269,0.25,22.7,0,47.7,43.5,1.0,1
BIN-0006,3944,5.94,10.8,1,30.8,48.4,1.0,1
BIN-0028,2399,0.64,34.1,0,5.6,3.5,0.213,0
BIN-0030,2028,1.49,34.9,0,46.6,9.3,1.0,1
BIN-0106,4691,0.59,27.4,0,9.1,53.8,1.0,1
BIN-0009,630,0.24,19.3,0,25.6,34.0,0.514,0
BIN-0029,1767,1.1,28.5,0,21.2,54.6,0.853,0
BIN-0132,4913,32.02,41.9,0,41.8,2.9,1.0,1
BIN-0018,974,19.88,20.3,0,20.1,91.7,1.0,1
BIN-0026,3234,2.9,34.1,0,2.8,17.3,0.272,0
BIN-0130,1782,1.89,12.9,0,45.9,13.9,0.934,1
BIN-0111,2222,2.11,32.0,0,26.3,36.6,0.967,1
BIN-0149,1198,7.37,36.0,0,43.8,41.0,1.0,1
BIN-0079,3195,6.67,27.3,0,46.6,82.1,1.0,1
BIN-0102,1984,8.57,28.3,1,23.3,73.3,1.0,1
BIN-0012,2891,5.61,40.3,0,38.7,32.0,1.0,1
BIN-0009,630,23.6,35.3,0,15.0,93.5,1.0,1
BIN-0123,2029,1.4,29.1,0,41.2,73.5,1.0,1
BIN-0105,1063,2.3,46.1,0,27.2,24.6,0.601,0
BIN-0027,3505,3.51,23.1,0,10.4,16.1,0.545,0
BIN-0092,3273,2.25,26.5,0,8.8,35.7,0.71,0
BIN-0122,2163,0.83,27.9,0,12.8,22.7,0.466,0
BIN-0107,2257,0.62,22.6,0,45.1,34.4,1.0,1
BIN-0029,1767,3.61,28.7,0,5.7,51.6,0.54,0
BIN-0137,4243,3.96,21.7,0,29.8,3.8,1.0,1
BIN-0045,1978,26.98,23.1,0,45.9,89.1,1.0,1
BIN-0081,891,10.97,20.5,0,22.5,62.0,0.893,0
BIN-0028,2399,1.28,18.8,0,37.3,41.0,1.0,1
BIN-0008,3419,16.56,25.6,0,11.9,59.2,1.0,1
BIN-0085,3599,1.61,31.7,0,4.0,88.6,1.0,1
BIN-0140,4263,1.56,17.9,0,27.7,94.8,1.0,1
BIN-0069,1378,7.55,19.0,0,6.2,73.9,0.854,0
BIN-0102,1984,1.62,37.0,0,39.0,68.8,1.0,1
BIN-0031,3702,2.81,33.4,0,16.2,66.2,1.0,1
BIN-0006,3944,3.91,9.0,0,37.2,18.2,1.0,1
BIN-0100,4988,2.81,34.2,1,7.8,56.1,1.0,1
BIN-0131,1209,3.08,18.5,0,3.3,46.2,0.575,0
BIN-0042,3324,0.56,17.1,0,37.5,75.1,1.0,1
BIN-0136,3945,23.22,30.3,0,26.3,34.5,1.0,1
BIN-0058,4343,9.99,9.4,0,31.4,33.5,1.0,1
BIN-0051,2455,4.61,33.4,0,15.4,94.5,1.0,1
BIN-0137,4243,8.05,25.5,0,44.3,80.1,1.0,1
BIN-0058,4343,1.8,46.0,0,12.4,12.8,0.683,0
BIN-0019,1582,4.67,8.4,0,35.1,90.9,1.0,1
BIN-0100,4988,1.97,22.8,0,5.5,58.2,0.874,0
BIN-0101,706,4.05,11.8,0,3.0,88.8,0.967,1
BIN-0028,2399,42.33,28.9,1,18.7,73.4,1.0,1
BIN-0103,1363,1.13,20.5,0,48.0,32.7,1.0,1
BIN-0094,3190,0.73,26.2,0,18.2,66.9,1.0,1
BIN-0031,3702,6.03,24.0,0,13.3,65.4,1.0,1
BIN-0064,3842,6.65,25.1,0,27.6,72.2,1.0,1
BIN-0111,2222,4.78,39.0,0,37.8,98.0,1.0,1
BIN-0108,2178,8.64,16.9,0,5.3,52.2,0.64,0
BIN-0004,966,0.57,29.3,0,27.0,98.1,1.0,1
BIN-0016,4617,6.65,28.8,0,32.2,54.0,1.0,1
BIN-0121,2481,0.46,23.2,0,8.2,50.3,0.659,0
BIN-0123,2029,0.35,9.4,0,31.8,64.5,1.0,1
BIN-0095,4340,10.37,38.4,0,3.9,64.8,0.87,0
BIN-0102,1984,0.67,27.0,0,14.3,40.8,0.628,0
BIN-0109,3742,5.44,32.7,0,39.1,65.7,1.0,1
BIN-0150,2660,9.67,22.5,0,6.9,64.8,0.817,0
BIN-0117,3560,4.46,46.9,0,6.4,68.3,0.864,0
BIN-0015,3885,6.06,13.3,0,17.3,57.3,1.0,1
BIN-0008,3419,0.0,19.8,0,15.7,93.0,1.0,1
BIN-0021,2547,1.07,19.4,0,27.2,27.4,0.94,1
BIN-0045,1978,10.99,24.2,0,29.0,2.0,0.692,0
BIN-0093,2070,15.19,23.5,0,13.1,83.7,1.0,1
BIN-0105,1063,1.08,36.7,0,32.7,30.0,0.667,0
BIN-0056,3961,1.87,25.8,0,47.2,38.8,1.0,1
BIN-0042,3324,7.43,26.4,0,33.2,71.2,1.0,1
BIN-0136,3945,3.96,33.4,0,3.9,7.9,0.324,0
BIN-0027,3505,10.33,32.2,0,38.5,7.0,1.0,1
BIN-0074,2562,4.21,19.0,0,38.3,28.9,1.0,1
BIN-0110,1559,3.76,23.7,0,19.8,91.8,1.0,1
BIN-0136,3945,12.44,33.9,0,16.3,44.9,1.0,1
BIN-0001,1360,1.29,22.3,0,20.2,26.2,0.573,0
BIN-0124,2538,6.23,15.0,0,35.4,21.7,1.0,1
BIN-0019,1582,7.66,24.3,0,10.0,72.8,0.878,0
BIN-0039,2561,3.69,16.1,0,4.2,85.1,0.968,1
