area,population,temperature,rainfall,holiday,last_collection_hours,waste_generated_kg,overflow
Ward-18,8882,38.4,1.4,1,22,415.67,1
Ward-12,10207,28.2,38.7,1,27,379.17,1
Ward-7,8729,25.4,35.3,0,6,348.1,0
Ward-13,10073,35.8,35.4,1,20,436.04,1
Ward-9,7485,32.0,26.2,1,13,376.32,1
Ward-9,9251,38.1,14.0,0,9,530.73,0
Ward-11,2591,37.4,5.2,0,25,103.77,0
Ward-6,11838,35.5,22.4,1,22,651.5,1
Ward-13,7158,41.7,25.7,1,11,392.66,1
Ward-12,6581,33.0,37.7,1,17,188.05,0
Ward-7,5255,37.7,14.9,1,19,196.23,0
Ward-4,6057,29.0,15.2,0,23,361.12,1
Ward-1,9777,24.0,8.4,1,3,405.35,1
Ward-13,5578,22.8,39.6,1,27,156.38,1
Ward-5,8678,27.7,9.2,1,21,399.95,1
Ward-10,8464,30.6,25.9,1,23,515.18,1
Ward-13,9075,38.1,9.9,0,29,417.37,1
Ward-19,9774,25.1,13.4,0,26,327.16,0
Ward-19,6647,40.1,2.8,0,1,234.68,0
Ward-2,9912,39.7,4.4,1,4,432.92,1
Ward-9,11697,41.8,19.0,1,7,552.64,1
Ward-1,8997,20.4,10.1,1,15,497.48,0
Ward-16,10652,33.9,34.2,0,26,617.52,1
Ward-6,8715,18.9,30.4,0,24,368.06,1
Ward-11,9089,38.4,2.4,0,21,511.37,1
Ward-4,4620,34.2,9.6,1,30,140.48,0
Ward-4,4086,23.1,18.5,1,20,202.43,0
Ward-10,3678,36.9,38.6,0,16,155.74,0
Ward-1,7479,42.7,20.2,0,16,364.57,0
Ward-13,7953,21.2,1.2,1,9,229.76,0
Ward-15,10646,23.5,21.5,1,15,479.7,1
Ward-7,2174,24.2,20.7,1,15,96.3,0
Ward-11,6665,36.6,0.3,1,29,237.57,0
Ward-6,10422,19.6,0.4,0,28,468.65,1
Ward-17,6011,39.4,31.4,1,8,296.97,0
Ward-16,10507,26.8,25.0,1,9,644.03,1
Ward-18,11207,35.8,36.0,0,1,390.87,1
Ward-2,9555,34.9,14.9,0,28,484.79,1
Ward-14,2886,21.4,14.5,0,27,147.06,0
Ward-5,11945,43.6,26.3,1,13,409.38,1
Ward-20,4705,42.6,14.3,1,12,158.65,0
Ward-8,2480,29.9,25.7,0,26,112.88,0
Ward-2,4949,36.4,8.3,0,1,180.57,0
Ward-20,7853,23.8,22.3,1,1,225.89,0
Ward-3,10711,21.8,1.6,1,30,499.82,1
Ward-2,6930,32.3,5.0,0,19,275.99,0
Ward-12,6871,32.3,28.4,0,30,310.27,0
Ward-16,11830,30.1,8.2,0,9,643.01,0
Ward-11,5878,32.2,4.2,0,18,189.81,0
Ward-7,10441,41.5,17.5,1,28,348.62,1
Ward-4,10264,27.3,34.8,1,21,448.48,1
Ward-17,10617,35.9,3.2,1,19,313.72,0
Ward-17,4030,33.5,29.1,1,28,167.24,1
Ward-15,8351,20.8,32.0,0,27,419.82,1
Ward-18,6615,33.8,4.6,1,24,207.38,0
Ward-9,6720,29.0,11.6,0,30,266.36,0
Ward-14,11759,43.1,13.9,1,20,609.87,1
Ward-7,8033,41.2,20.3,0,28,266.2,0
Ward-5,4499,30.1,31.0,1,15,236.66,0
Ward-16,10079,25.3,23.0,0,12,396.53,1
Ward-5,5552,31.9,5.9,1,24,276.75,0
Ward-16,11767,30.7,1.5,1,2,618.86,1
Ward-12,11827,44.5,21.9,1,19,595.56,1
Ward-9,3728,29.8,5.3,1,26,172.83,0
Ward-4,4523,26.9,23.4,1,29,126.49,1
Ward-15,9060,30.1,25.0,0,13,364.94,1
Ward-5,10041,22.0,19.3,1,7,561.48,1
Ward-12,3854,36.7,8.1,0,16,225.9,0
Ward-2,2915,27.2,38.4,1,18,100.09,0
Ward-12,7508,42.0,14.5,1,26,252.36,0
Ward-18,5517,23.5,31.8,1,23,336.72,1
Ward-14,10339,19.5,32.8,1,25,332.12,1
Ward-19,3501,18.8,16.7,0,10,125.08,0
Ward-12,7400,36.4,22.4,0,3,364.08,0
Ward-19,5793,24.0,22.2,0,25,344.09,0
Ward-8,3123,36.0,16.8,1,21,176.51,0
Ward-2,8038,28.0,30.5,0,20,244.34,0
Ward-7,4837,19.2,16.2,0,2,221.38,0
Ward-8,5557,43.4,17.3,1,19,190.19,0
Ward-8,10902,33.1,17.9,0,21,634.76,1
Ward-18,5461,32.3,11.3,1,17,190.34,0
Ward-15,9082,28.9,29.9,1,29,487.64,1
Ward-1,10907,24.3,20.5,0,6,433.11,1
Ward-13,9126,25.9,11.1,1,10,330.22,0
Ward-15,11155,23.2,27.4,0,25,513.09,1
Ward-14,5925,29.9,31.4,1,17,201.99,0
Ward-16,9268,40.3,12.1,0,10,383.8,0
Ward-3,7012,43.2,10.3,0,26,338.19,0
Ward-8,3504,39.9,13.2,1,13,123.57,0
Ward-20,6573,18.3,6.1,1,26,364.1,1
Ward-18,11262,39.7,10.7,1,13,499.03,1
Ward-17,3046,43.9,4.9,0,27,115.35,0
Ward-5,5981,36.0,26.0,0,9,247.9,0
Ward-6,2859,24.1,8.3,1,23,124.42,0
Ward-13,3053,23.5,16.5,1,23,173.32,0
Ward-11,10122,31.5,2.1,1,26,407.14,1
Ward-11,9362,35.9,26.1,1,27,505.97,1
Ward-18,2034,19.5,14.1,0,28,122.52,0
Ward-16,8952,25.1,10.2,1,7,545.18,0
Ward-6,9649,19.0,16.4,1,14,407.58,1
Ward-9,4909,19.1,11.7,0,22,220.12,0
Ward-15,3634,41.4,5.5,0,11,121.03,0
Ward-19,10645,27.4,37.8,0,26,423.0,1
Ward-4,5857,24.0,35.2,1,2,276.23,0
Ward-7,5041,40.5,28.4,1,29,223.66,1
Ward-7,5050,41.1,26.9,0,25,182.08,0
Ward-18,3569,18.0,1.6,0,24,176.97,0
Ward-12,4475,21.4,3.3,1,12,209.43,0
Ward-10,11508,40.5,16.3,0,11,636.67,0
Ward-6,7756,34.6,17.2,0,26,292.8,0
Ward-17,5174,19.2,37.7,0,21,239.61,0
Ward-12,4023,24.0,17.1,0,20,227.23,0
Ward-5,3781,28.8,23.5,1,11,192.63,0
Ward-15,3806,25.6,17.9,0,2,129.85,0
Ward-5,9265,25.6,32.0,0,14,390.13,1
Ward-2,4875,24.0,16.1,1,12,176.83,0
Ward-5,6104,30.2,13.3,0,14,252.34,0
Ward-2,5964,28.9,35.7,0,5,252.84,0
Ward-1,2126,42.0,14.2,1,18,91.92,0
Ward-1,7229,30.5,3.0,0,6,235.82,0
Ward-13,9432,41.5,24.0,0,8,398.06,1
Ward-19,5762,38.5,36.8,0,21,313.3,0
Ward-10,11547,36.9,38.7,1,11,492.53,1
Ward-15,11530,26.0,5.8,0,23,509.82,1
Ward-9,4894,28.7,10.6,1,21,276.43,0
Ward-4,11396,18.7,28.8,1,3,640.69,1
Ward-3,7291,37.2,21.8,0,25,269.86,0
Ward-8,5118,25.7,31.0,0,8,292.21,0
Ward-8,2106,26.5,28.3,1,23,80.92,1
Ward-2,2047,33.6,21.6,1,4,105.95,0
Ward-8,9386,43.1,1.3,0,4,483.41,0
Ward-9,9222,19.7,32.8,1,23,475.24,1
Ward-18,5669,41.3,36.8,1,3,260.07,0
Ward-18,8129,28.3,4.3,1,20,333.73,0
Ward-20,3546,31.3,29.6,0,1,170.37,0
Ward-2,7687,37.5,35.7,0,25,328.64,0
Ward-7,6052,37.4,2.9,0,29,255.53,0
Ward-1,10505,34.3,32.7,1,2,444.87,1
Ward-10,7815,40.4,39.2,1,19,295.59,0
Ward-15,2351,35.9,34.1,1,28,99.59,1
Ward-13,4947,41.5,18.8,1,14,187.93,0
Ward-6,9375,21.0,26.5,0,14,273.73,0
Ward-13,3062,21.3,17.4,0,24,122.25,0
Ward-8,9143,40.6,23.5,0,19,353.51,1
Ward-18,3101,35.6,2.0,0,5,135.76,0
Ward-6,10640,18.7,37.2,1,15,596.04,1
Ward-2,3386,25.5,23.5,0,23,125.94,0
Ward-4,3723,33.2,17.1,1,10,178.73,0
Ward-15,5314,35.2,38.5,1,13,272.79,0
Ward-4,11713,40.1,6.0,1,28,651.88,1
Ward-7,8035,28.8,34.2,1,26,310.33,1
Ward-20,4862,27.5,1.9,1,4,217.65,0
Ward-17,8816,35.3,7.6,0,18,283.57,0
Ward-16,6294,31.8,37.8,1,16,263.55,0
Ward-20,7457,35.7,12.3,0,12,313.35,0
Ward-16,4034,22.8,5.8,0,27,118.74,0
Ward-13,6164,29.5,23.1,0,13,319.16,0
Ward-3,11315,29.3,23.4,0,7,472.03,1
Ward-7,3250,24.6,22.2,0,2,124.52,0
Ward-5,10447,39.5,28.9,1,12,379.34,1
Ward-11,4915,29.4,6.9,0,20,258.08,0
Ward-16,6154,31.0,5.0,0,18,217.36,0
Ward-19,5227,25.8,14.7,1,8,232.89,0
Ward-5,4251,33.6,3.3,1,17,198.79,0
Ward-1,6002,33.3,11.1,1,12,336.45,0
Ward-2,7181,26.8,19.3,1,24,333.18,0
Ward-3,9515,26.1,3.0,0,22,363.52,1
Ward-11,5381,27.4,20.1,0,3,272.6,0
Ward-2,11627,21.8,38.7,0,2,565.31,1
Ward-7,8234,34.0,34.2,1,21,330.76,1
Ward-20,6203,23.3,23.1,1,18,269.42,0
Ward-15,2078,39.8,21.5,1,1,97.62,0
Ward-8,11489,35.4,10.9,0,2,598.23,0
Ward-10,4390,41.2,31.2,1,9,207.6,0
Ward-19,4461,21.1,38.3,0,28,186.87,0
Ward-18,8810,34.5,37.5,0,7,528.37,0
Ward-19,6020,28.0,38.8,1,7,287.94,0
Ward-3,3650,20.4,28.7,0,28,128.48,0
Ward-13,2871,35.4,34.8,1,10,173.77,0
Ward-6,8297,23.1,33.3,1,30,326.04,1
Ward-6,2053,42.6,38.5,0,11,116.98,0
Ward-20,4779,21.9,10.0,1,1,228.05,0
Ward-15,6032,36.0,9.2,1,13,362.92,0
Ward-20,7579,40.5,10.4,0,24,374.57,1
Ward-8,11350,32.2,39.4,0,15,548.29,1
Ward-4,8409,23.1,5.3,1,21,428.05,1
Ward-6,2007,42.6,6.6,0,16,63.25,0
Ward-17,2681,42.4,13.5,1,22,148.34,0
Ward-11,6420,21.3,8.7,0,14,277.34,0
Ward-1,4301,32.0,39.2,0,11,253.64,0
Ward-11,11042,21.1,25.9,0,22,453.83,1
Ward-6,11270,19.6,13.2,1,19,381.8,1
Ward-19,3902,35.4,4.1,1,6,200.25,0
Ward-9,10253,21.0,4.4,0,25,346.08,0
Ward-12,8500,42.3,23.2,0,10,469.44,0
Ward-5,2093,42.5,33.2,0,4,106.66,0
Ward-5,2846,34.7,20.2,1,23,116.34,1
Ward-17,10413,43.9,15.6,1,20,388.23,1
Ward-18,4406,30.5,37.6,0,8,217.98,0
Ward-11,11939,43.7,36.5,1,9,609.75,1
Ward-11,5135,39.5,28.8,0,29,156.33,0
Ward-17,7155,41.8,8.7,1,13,393.9,0
Ward-6,5863,25.8,21.7,0,24,213.2,0
Ward-9,8464,22.7,15.7,0,21,326.76,0
Ward-1,4284,26.5,37.5,1,6,156.55,0
Ward-2,9343,30.8,1.2,0,20,525.71,0
Ward-19,10769,31.3,28.2,1,23,449.52,1
Ward-2,10832,36.9,35.8,1,16,588.49,1
Ward-15,7538,22.8,11.7,0,1,269.41,0
Ward-2,8068,41.1,0.7,1,30,288.98,0
Ward-5,7646,25.5,17.3,1,29,254.03,0
Ward-18,11709,36.1,23.7,1,28,512.82,1
Ward-8,11517,32.9,28.0,0,18,584.9,1
Ward-6,10376,33.6,36.3,0,22,517.4,1
Ward-15,10999,35.6,20.6,1,29,671.34,1
Ward-9,4959,35.6,9.3,1,25,228.7,0
Ward-20,11864,27.9,9.4,0,24,510.82,1
Ward-6,3325,35.6,12.7,1,23,128.67,0
Ward-1,9688,44.6,39.9,0,16,410.24,1
Ward-18,11037,42.8,36.1,1,22,526.93,1
Ward-13,5241,39.1,18.2,1,23,292.9,0
Ward-3,5894,32.8,0.5,1,30,262.08,0
Ward-9,11051,25.5,14.4,0,6,633.29,0
Ward-11,3651,23.3,33.8,0,23,106.41,0
Ward-3,7751,25.9,23.3,0,22,377.08,1
Ward-4,2424,34.1,19.9,1,4,140.72,0
Ward-14,5758,28.9,14.2,0,28,211.86,0
Ward-3,10048,24.4,35.3,0,5,358.33,1
Ward-16,10230,39.2,18.6,0,23,386.12,1
Ward-6,5546,35.1,21.8,0,17,162.25,0
Ward-17,11342,38.3,14.1,1,22,498.32,1
Ward-11,4277,43.8,4.8,0,15,242.36,0
Ward-14,6000,38.5,19.9,0,3,200.04,0
Ward-7,5909,44.7,4.2,0,18,253.07,0
Ward-8,2882,40.0,29.3,1,26,185.96,1
Ward-1,2438,24.3,37.1,0,17,121.48,0
Ward-14,6879,32.8,14.9,0,22,195.88,0
Ward-3,10205,22.1,3.0,1,1,470.6,1
Ward-5,10483,25.1,16.9,1,21,488.83,1
Ward-7,5010,38.5,11.3,1,28,268.22,0
Ward-5,2337,25.6,25.8,1,9,73.24,0
Ward-10,4125,20.8,16.5,0,28,110.15,0
Ward-13,2031,19.8,25.2,0,7,61.81,0
Ward-11,9458,33.4,5.3,1,25,546.48,1
Ward-5,5801,34.1,14.3,1,5,287.92,0
Ward-3,10564,39.6,24.0,1,23,506.37,1
Ward-15,10046,29.4,29.4,1,28,320.54,1
Ward-15,3252,21.5,8.5,0,18,181.22,0
Ward-15,4633,19.1,20.3,0,2,161.88,0
Ward-9,7227,27.2,20.1,0,21,374.75,1
Ward-8,6596,21.1,22.2,0,16,391.36,0
Ward-13,7106,37.7,1.6,0,12,412.2,0
Ward-17,7430,34.7,36.3,0,25,447.84,1
Ward-8,8411,37.4,1.3,1,27,317.11,0
Ward-8,11560,22.9,3.2,1,9,354.01,1
Ward-17,7144,40.9,35.9,0,5,433.29,0
Ward-3,7818,23.3,22.4,1,6,263.29,0
Ward-12,7705,37.4,30.2,1,9,306.8,0
Ward-2,9375,38.5,36.7,1,15,431.58,1
Ward-17,10815,44.2,23.5,0,21,565.89,1
Ward-4,2512,38.0,18.2,0,22,142.58,0
Ward-1,7084,31.4,38.8,0,26,245.55,0
Ward-15,8013,36.1,21.5,0,29,451.01,1
Ward-1,7089,32.9,16.4,0,17,319.7,0
Ward-5,9100,21.4,11.7,1,2,465.45,1
Ward-14,9700,20.2,32.2,0,17,436.93,1
Ward-8,5968,22.2,18.5,0,23,221.86,0
Ward-1,9595,24.6,12.3,1,22,410.86,1
Ward-20,9911,35.7,10.3,0,25,371.93,1
Ward-9,5728,31.9,4.0,1,15,294.26,0
Ward-17,11664,33.5,10.4,0,10,504.67,0
Ward-17,3985,20.8,37.4,0,2,127.74,0
Ward-10,6015,21.7,3.3,1,30,240.08,0
Ward-12,3587,31.8,5.0,1,12,187.5,0
Ward-16,2931,18.6,10.8,1,9,119.04,0
Ward-12,8247,39.8,18.8,0,27,455.12,1
Ward-11,5440,28.3,12.6,0,7,196.22,0
Ward-9,3789,35.2,4.5,0,21,124.47,0
Ward-16,3678,24.7,16.1,0,2,191.27,0
Ward-5,4892,20.0,27.0,1,6,238.63,0
Ward-15,6003,38.2,14.6,0,18,213.35,0
Ward-14,3964,21.3,16.4,1,22,212.66,0
Ward-20,7096,25.3,5.7,0,18,284.55,0
Ward-11,5434,29.8,31.0,1,18,317.41,0
Ward-5,8041,19.6,4.3,1,2,273.03,0
Ward-7,7690,33.0,23.7,1,17,231.86,0
Ward-11,4808,31.7,1.2,0,30,253.12,0
Ward-16,10330,20.4,27.4,1,26,365.91,1
Ward-10,4154,27.7,11.2,1,16,175.64,0
Ward-9,11265,28.5,31.8,0,2,432.7,1
Ward-2,2799,29.7,15.5,0,13,106.34,0
Ward-15,7966,39.8,32.1,1,15,392.27,1
Ward-18,7761,42.4,34.6,1,1,354.11,1
Ward-1,6164,18.7,6.3,1,9,328.84,0
Ward-7,11880,29.7,3.7,1,2,580.46,1
Ward-8,4315,40.7,29.7,1,1,172.19,0
Ward-5,7907,36.0,35.7,0,23,338.39,0
Ward-13,2930,23.9,14.9,0,24,155.41,0
Ward-19,6868,24.7,25.4,1,9,397.67,1
Ward-19,7857,22.2,37.0,1,3,421.04,1
Ward-9,11337,29.2,10.5,1,20,593.56,1
Ward-20,7800,40.8,29.3,0,6,326.7,0
Ward-4,10077,37.2,11.5,0,15,523.96,0
Ward-5,4376,43.2,11.2,0,6,177.88,0
Ward-13,4119,30.8,4.1,1,30,232.79,0
Ward-9,2662,25.5,36.9,1,22,92.37,1
Ward-18,8189,24.2,3.2,0,1,349.22,0
Ward-5,10714,37.4,6.5,1,25,537.46,1
Ward-11,11628,27.6,31.7,0,15,636.88,1
Ward-16,9889,39.5,7.3,0,11,492.79,0
Ward-8,9484,23.2,31.5,1,17,562.94,1
Ward-19,5065,20.2,38.3,0,2,148.94,0
Ward-16,9225,38.4,2.7,0,29,440.61,1
Ward-17,8313,43.8,22.8,1,26,474.17,1
Ward-16,3118,27.8,14.3,0,4,178.48,0
Ward-1,11180,33.3,7.8,1,8,357.97,1
Ward-12,2847,30.9,8.4,0,15,136.97,0
Ward-8,3727,44.5,24.5,0,29,235.29,0
Ward-10,10473,27.2,35.7,0,22,537.88,1
Ward-12,11937,35.3,35.8,0,17,413.37,1
Ward-1,2004,34.4,18.9,0,1,98.96,0
Ward-3,4566,43.5,4.8,1,12,165.48,0
Ward-11,11342,29.2,1.5,0,7,359.03,0
Ward-20,10455,37.5,37.8,0,15,438.39,1
Ward-1,5239,22.5,0.6,0,26,205.49,0
Ward-20,6636,43.4,18.6,0,6,398.52,0
Ward-4,5621,43.2,1.9,1,16,278.8,0
Ward-16,7317,27.2,21.6,0,19,304.0,0
Ward-10,7492,19.2,24.7,1,6,422.96,1
Ward-20,6772,36.3,5.1,0,17,283.93,0
Ward-18,4045,25.8,27.6,0,10,234.36,0
Ward-18,6430,38.7,13.0,0,22,367.38,1
Ward-13,4395,20.9,35.1,1,22,149.18,1
Ward-7,11404,42.4,4.3,1,15,411.18,1
Ward-18,11170,36.1,27.8,1,18,431.37,1
Ward-3,3409,19.5,25.8,1,15,186.97,0
Ward-10,3501,31.6,25.0,1,18,161.9,0
Ward-15,9744,19.4,38.7,1,19,368.25,1
Ward-14,6357,27.6,26.8,0,30,380.46,1
Ward-15,10955,18.4,17.6,1,2,490.78,1
Ward-13,7645,19.8,20.4,1,12,322.89,0
Ward-14,11658,21.8,2.0,0,22,697.66,1
Ward-16,5413,44.0,31.1,0,5,237.17,0
Ward-6,3185,22.2,10.0,0,18,168.43,0
Ward-17,11438,27.4,23.5,1,8,384.02,1
Ward-11,8362,28.3,0.3,0,29,486.37,1
Ward-18,5487,29.0,24.2,0,1,214.29,0
Ward-3,6028,40.2,16.2,0,5,280.16,0
Ward-18,6373,34.6,27.2,1,28,326.52,1
Ward-1,10164,39.6,17.0,0,16,383.06,0
Ward-9,5925,24.7,17.8,0,26,230.78,0
Ward-16,7060,42.1,11.3,1,18,310.91,0
Ward-13,5905,31.6,28.1,1,6,348.42,0
Ward-16,10024,39.6,33.3,1,9,606.42,1
Ward-14,9030,21.3,6.0,1,10,275.88,0
Ward-17,7923,41.8,25.1,1,4,414.38,1
Ward-17,9702,22.7,8.3,1,22,440.82,1
Ward-6,4234,23.5,8.8,0,4,178.33,0
Ward-1,9553,36.9,4.9,0,22,477.65,1
Ward-9,10379,25.0,31.2,1,15,598.29,1
Ward-12,6356,21.0,38.0,1,13,184.65,0
Ward-18,11651,40.6,23.1,0,13,598.72,1
Ward-12,9211,35.6,19.7,1,25,518.71,1
Ward-16,9094,28.4,34.5,1,13,279.72,0
Ward-1,10194,36.1,37.1,0,19,432.27,1
Ward-11,5031,19.9,14.6,1,19,245.77,0
Ward-17,4201,34.0,20.1,0,15,181.09,0
Ward-5,4729,18.1,3.1,1,23,163.25,0
Ward-6,11747,40.3,18.7,0,21,549.25,1
Ward-9,2568,19.7,32.0,0,10,127.41,0
Ward-7,11570,19.0,6.5,0,9,420.65,0
Ward-18,5111,45.0,32.8,0,8,295.06,0
Ward-4,3835,39.6,20.3,0,13,155.81,0
Ward-11,7621,32.1,12.8,0,23,280.97,0
Ward-13,3709,27.3,11.1,1,20,152.29,0
Ward-15,10573,23.7,2.9,1,19,584.21,1
Ward-17,9475,37.2,3.6,0,11,379.38,0
Ward-14,9078,44.3,9.9,0,26,509.85,1
Ward-19,7822,37.2,29.8,1,22,291.96,1
Ward-18,4307,26.8,27.3,0,23,149.65,0
Ward-19,3816,38.9,36.6,1,5,141.66,0
Ward-20,7022,35.1,16.8,0,19,264.0,0
Ward-18,6652,21.7,21.0,1,27,241.54,1
Ward-15,5133,29.7,22.6,0,3,259.29,0
Ward-16,3262,34.4,2.3,1,28,175.39,0
Ward-5,2147,23.1,38.2,1,6,56.05,0
Ward-12,3232,33.4,25.4,1,24,161.05,1
Ward-10,6434,29.3,7.3,0,4,265.43,0
Ward-7,5863,34.2,39.4,1,2,259.21,0
Ward-5,8279,21.5,9.6,0,9,234.12,0
Ward-16,7142,26.5,34.2,1,3,374.12,1
Ward-2,4312,41.9,21.2,0,25,233.97,0
Ward-9,8046,18.4,38.2,0,24,468.35,1
Ward-17,2886,41.1,25.6,1,1,89.47,0
Ward-10,5313,20.3,36.3,0,15,243.34,0
Ward-6,5860,36.3,28.1,0,30,213.31,0
Ward-16,5614,31.2,14.2,1,15,232.93,0
Ward-15,7848,30.8,9.0,1,10,350.95,0
Ward-15,3594,22.9,15.6,1,4,151.77,0
Ward-19,5557,39.6,23.1,0,20,209.6,0
Ward-2,4274,44.0,13.8,0,7,254.88,0
Ward-8,6088,33.4,17.5,1,20,340.32,0
Ward-20,7415,31.6,35.7,1,16,272.67,0
Ward-19,3144,40.4,24.1,0,8,121.23,0
Ward-20,3796,22.0,17.7,0,19,187.74,0
Ward-15,3434,43.6,32.1,0,26,176.05,0
Ward-6,4904,18.9,37.0,1,28,250.17,1
Ward-20,3455,19.2,28.7,1,7,159.54,0
Ward-13,6375,25.8,8.4,0,24,352.4,1
Ward-14,11637,20.5,5.9,0,21,373.96,1
Ward-6,9232,28.7,20.0,1,6,386.74,1
Ward-17,9307,42.9,12.8,1,4,311.59,0
Ward-7,10854,38.3,8.7,0,2,533.07,0
Ward-14,5468,35.1,5.6,1,21,338.36,0
Ward-11,6647,28.9,22.1,0,16,238.77,0
Ward-15,2455,24.5,11.0,1,21,76.95,0
Ward-10,8202,27.6,31.6,1,28,450.02,1
Ward-3,7475,26.0,16.4,0,11,243.91,0
Ward-7,7137,44.3,30.3,1,4,396.47,1
Ward-16,8486,33.4,15.5,1,30,395.3,1
Ward-14,2206,19.1,37.1,0,23,90.43,0
Ward-5,4987,33.4,15.8,1,17,173.54,0
Ward-1,11239,22.3,38.8,0,11,359.01,1
Ward-12,9863,42.8,25.4,0,15,474.8,1
Ward-13,8770,19.2,2.8,0,30,364.7,1
Ward-6,9731,19.2,3.1,1,5,346.55,0
Ward-4,2264,34.7,8.0,0,10,135.38,0
Ward-20,4503,22.5,25.5,0,3,238.8,0
Ward-10,11302,28.6,5.3,1,1,492.62,1
Ward-19,7380,23.3,2.2,1,18,434.52,0
Ward-10,10172,28.9,27.5,0,2,592.86,1
Ward-5,7090,26.2,17.2,1,13,349.44,0
Ward-8,9068,43.1,32.8,1,7,413.19,1
Ward-12,2268,32.3,13.4,0,11,118.68,0
Ward-19,9810,39.4,15.1,0,7,542.98,0
Ward-11,9338,37.8,6.4,0,21,553.72,1
Ward-14,10852,40.1,24.2,0,16,647.51,1
Ward-9,9659,22.8,31.2,0,9,489.66,1
Ward-14,8818,28.7,1.8,0,30,521.53,1
Ward-13,3424,32.8,39.2,1,6,156.26,0
Ward-17,10548,43.8,37.7,0,9,628.14,1
Ward-9,2311,38.4,27.2,1,3,102.48,0
Ward-11,8833,39.6,9.2,1,9,279.92,0
Ward-18,5733,36.8,9.4,0,18,195.68,0
Ward-13,11491,38.0,10.7,1,19,353.62,1
Ward-7,10093,44.1,24.1,0,21,598.46,1
Ward-1,3491,38.9,35.1,0,30,171.56,0
Ward-7,3569,31.5,14.7,0,1,163.84,0
Ward-4,7960,22.1,2.9,0,8,428.91,0
Ward-7,3090,25.9,0.2,0,3,90.09,0
Ward-8,4002,32.8,36.6,1,6,108.75,0
Ward-20,7696,34.3,35.9,0,4,382.23,0
Ward-11,8534,42.4,27.9,0,1,442.63,0
Ward-19,3297,43.7,15.0,1,27,182.32,0
Ward-6,6817,40.9,21.2,1,7,365.29,1
Ward-16,3863,28.1,2.9,1,24,170.42,0
Ward-4,3860,30.6,25.1,1,1,116.87,0
Ward-6,2543,40.8,2.1,0,22,160.67,0
Ward-1,10934,43.2,8.1,0,6,589.41,0
Ward-13,2206,18.7,34.4,0,6,66.78,0
Ward-8,4274,36.4,30.2,0,23,172.44,0
Ward-5,2703,41.9,3.5,0,4,119.06,0
Ward-10,4713,32.3,36.2,0,6,267.07,0
Ward-1,3663,38.2,3.3,1,17,134.2,0
Ward-15,10798,29.1,5.4,0,6,420.88,0
Ward-17,8504,41.6,30.2,1,15,295.41,0
Ward-6,2668,34.6,12.0,1,22,162.34,0
Ward-7,2379,25.6,26.9,1,26,89.79,1
Ward-9,3216,19.6,13.7,1,11,153.32,0
Ward-9,10221,26.6,21.9,1,30,439.18,1
Ward-16,10260,24.8,18.1,1,2,536.04,1
Ward-8,2388,35.6,15.7,1,27,91.88,0
Ward-8,7274,26.8,35.8,0,16,412.9,0
Ward-15,11747,44.5,9.7,0,18,399.48,0
Ward-18,5870,21.5,14.4,0,25,216.92,0
Ward-9,2453,29.5,7.8,1,18,91.31,0
Ward-20,2647,27.8,7.2,0,13,87.05,0
Ward-16,6475,41.1,19.0,0,24,193.44,0
Ward-13,6448,32.6,37.6,1,19,278.12,0
Ward-13,5198,35.0,3.6,1,27,174.21,0
Ward-20,2413,26.3,11.9,0,8,117.96,0
Ward-4,11462,19.7,5.0,1,27,664.3,1
Ward-16,8588,30.5,16.6,0,19,464.51,0
Ward-19,8538,37.9,3.9,0,19,279.18,0
Ward-14,7020,26.9,37.3,1,28,420.51,1
Ward-2,4112,41.9,26.6,0,9,204.2,0
Ward-8,7002,30.2,35.0,1,15,341.0,0
Ward-7,4437,19.6,36.7,0,18,171.31,0
Ward-16,5862,27.7,20.1,0,15,348.99,0
Ward-7,5521,35.0,13.6,1,29,259.63,0
Ward-9,2491,42.1,24.5,1,22,114.95,1
Ward-17,7051,38.7,11.4,1,9,238.35,0
Ward-19,11129,24.3,28.9,1,26,545.15,1
Ward-8,11876,20.1,29.3,1,22,504.66,1
Ward-5,9754,24.7,38.9,0,27,353.76,1
Ward-1,8396,35.0,2.3,0,14,348.54,0
Ward-2,3911,25.1,35.1,0,12,151.92,0
Ward-11,4900,44.3,16.6,1,6,265.68,0
Ward-14,4981,41.9,7.8,1,2,182.42,0
Ward-12,3920,38.0,35.4,1,7,141.08,0
Ward-5,3377,20.1,18.7,1,29,151.37,0
Ward-19,7446,30.9,11.6,0,21,355.92,1
Ward-6,6919,28.2,20.2,1,3,225.53,0
Ward-14,6474,38.3,25.7,0,29,238.6,0
Ward-6,11611,34.1,20.0,1,6,445.66,1
Ward-11,5512,35.6,24.9,1,12,294.6,0
Ward-4,7900,24.5,0.1,1,11,419.3,0
Ward-3,10667,23.9,11.1,0,30,529.36,1
Ward-11,9627,39.9,22.3,1,11,522.48,1
Ward-1,10243,20.5,10.0,1,29,608.97,1
Ward-18,8290,43.4,12.3,0,27,423.63,1
Ward-14,2217,29.5,29.5,1,4,109.86,0
Ward-20,8770,24.5,17.8,1,20,302.53,0
Ward-3,10501,42.6,23.9,0,13,418.55,1
Ward-9,9172,20.3,23.3,0,4,515.65,1
Ward-5,5129,20.2,1.8,1,25,178.39,0
Ward-16,4704,33.1,32.5,1,26,295.94,1
